,Km,EngSize,Hp,Fuel Consumption,Price,Age,Fiat,Ford,Renault,Toyota,Volkswagen,Manuel,Automatic,Semi-Automatic,Benzin,Diesel,Hybrid,Benzin&LPG
11420,225000,1364,90,4.9,290000,14,0,0,0,1,0,1,0,0,0,1,0,0
11421,56000,1598,110,6.5,375000,17,0,0,0,1,0,1,0,0,0,0,0,1
11422,193000,1598,124,6.9,395000,16,0,0,0,1,0,1,0,0,0,0,0,1
11423,179000,1598,124,7.1,485000,12,0,0,0,1,0,0,1,0,0,0,0,1
11424,187000,1364,90,4.8,438500,11,0,0,0,1,0,0,0,1,0,1,0,0
11425,184000,1598,124,6.9,330000,15,0,0,0,1,0,1,0,0,0,0,0,1
11426,241000,1332,86,6.9,170005,24,0,0,0,1,0,1,0,0,0,0,0,1
11427,128000,1364,90,4.1,485000,6,0,0,0,1,0,0,0,1,0,1,0,0
11428,121400,1329,99,5.8,478000,6,0,0,0,1,0,1,0,0,0,0,0,1
11429,113600,1364,90,4.7,410000,10,0,0,0,1,0,1,0,0,0,1,0,0
11430,394000,1365,90,4.9,300000,14,0,0,0,1,0,1,0,0,0,1,0,0
11431,92000,1329,99,5.8,467000,6,0,0,0,1,0,1,0,0,0,0,0,1
11432,55000,1598,132,6.3,610000,5,0,0,0,1,0,1,0,0,0,0,0,1
11433,264000,1364,90,4.9,275000,15,0,0,0,1,0,1,0,0,0,1,0,0
11434,227000,1332,86,6.9,145000,24,0,0,0,1,0,1,0,0,0,0,0,1
11435,273000,1364,90,4.9,293000,16,0,0,0,1,0,1,0,0,0,1,0,0
11436,117000,1364,90,4.1,560000,8,0,0,0,1,0,0,0,1,0,1,0,0
11437,25000,1598,132,6.3,625000,5,0,0,0,1,0,1,0,0,1,0,0,0
11438,80000,1329,99,5.8,462000,9,0,0,0,1,0,1,0,0,0,0,0,1
11439,15620,1490,125,5.8,807000,2,0,0,0,1,0,0,1,0,1,0,0,0
11440,22600,1598,132,5.5,715000,3,0,0,0,1,0,0,1,0,1,0,0,0
11441,280000,1364,90,4.9,272450,15,0,0,0,1,0,1,0,0,0,1,0,0
11442,120000,1364,76,4.9,335000,11,0,0,0,1,0,1,0,0,0,1,0,0
11443,70624,1598,132,6.1,624900,6,0,0,0,1,0,0,1,0,1,0,0,0
11444,135000,1364,90,4.1,548000,9,0,0,0,1,0,0,0,1,0,1,0,0
11445,169000,1598,132,6.1,523750,8,0,0,0,1,0,0,1,0,0,0,0,1
11446,209000,1365,90,4.9,298000,13,0,0,0,1,0,1,0,0,0,1,0,0
11447,276000,1364,90,4.9,265000,15,0,0,0,1,0,1,0,0,0,1,0,0
11448,160000,1598,124,6.7,295800,16,0,0,0,1,0,0,0,1,0,0,0,1
11449,178000,1364,90,4.1,513900,9,0,0,0,1,0,0,0,1,0,1,0,0
11450,179000,1364,90,4.1,523900,9,0,0,0,1,0,0,0,1,0,1,0,0
11451,177000,1598,110,6.5,297000,18,0,0,0,1,0,1,0,0,0,0,0,1
11452,30000,1598,132,6.3,700000,6,0,0,0,1,0,1,0,0,0,0,0,1
11453,117000,1598,132,6.3,420000,8,0,0,0,1,0,1,0,0,0,0,0,1
11454,330000,1364,90,4.9,300000,15,0,0,0,1,0,0,0,1,0,1,0,0
11455,97000,1364,90,4.1,755000,5,0,0,0,1,0,0,0,1,0,1,0,0
11456,72000,1329,99,5.8,460000,9,0,0,0,1,0,1,0,0,0,0,0,1
11457,125000,1364,90,4.8,394900,13,0,0,0,1,0,0,0,1,0,1,0,0
11458,163000,1364,90,4.8,400000,12,0,0,0,1,0,1,0,0,0,1,0,0
11459,194000,1364,90,4.8,392000,11,0,0,0,1,0,1,0,0,0,1,0,0
11460,87000,1364,90,4.1,550000,8,0,0,0,1,0,1,0,0,0,1,0,0
11461,261000,1587,110,7.4,225000,23,0,0,0,1,0,1,0,0,0,0,0,1
11462,11000,1490,125,5.8,770000,2,0,0,0,1,0,0,1,0,1,0,0,0
11463,160000,1364,90,4.7,360250,11,0,0,0,1,0,1,0,0,0,1,0,0
11464,330000,1598,110,7.0,240000,22,0,0,0,1,0,1,0,0,0,0,0,1
11465,103000,1598,124,7.1,530000,12,0,0,0,1,0,0,1,0,0,0,0,1
11466,93000,1598,110,6.5,289750,16,0,0,0,1,0,1,0,0,1,0,0,0
11467,205000,1598,124,6.9,385500,15,0,0,0,1,0,1,0,0,0,0,0,1
11468,156900,1364,90,4.8,420000,10,0,0,0,1,0,1,0,0,0,1,0,0
11469,280000,1598,110,6.9,215750,24,0,0,0,1,0,1,0,0,0,0,0,1
11470,340000,1598,110,6.9,215750,24,0,0,0,1,0,1,0,0,0,0,0,1
11471,299,1398,97,6.8,179999,22,0,0,0,1,0,1,0,0,0,0,0,1
11472,80300,1329,99,5.8,495000,6,0,0,0,1,0,1,0,0,1,0,0,0
11473,82500,1598,124,7.0,422000,12,0,0,0,1,0,1,0,0,0,0,0,1
11474,215000,1364,90,4.1,445000,8,0,0,0,1,0,0,0,1,0,1,0,0
11475,176000,1398,97,6.7,289500,18,0,0,0,1,0,1,0,0,0,0,0,1
11476,36000,1598,132,6.3,610000,5,0,0,0,1,0,1,0,0,0,0,0,1
11477,193000,1364,90,4.1,485000,9,0,0,0,1,0,0,0,1,0,1,0,0
11478,380000,1598,110,7.8,217500,21,0,0,0,1,0,0,1,0,0,0,0,1
11479,235000,1364,90,4.9,339750,15,0,0,0,1,0,0,0,1,0,1,0,0
11480,131000,1364,90,4.1,575000,7,0,0,0,1,0,0,0,1,0,1,0,0
11481,91000,1798,98,3.5,689500,4,0,0,0,1,0,0,1,0,0,0,1,0
11482,119000,1364,90,4.1,575000,6,0,0,0,1,0,0,0,1,0,1,0,0
11483,181000,1598,110,6.5,285000,18,0,0,0,1,0,1,0,0,0,0,0,1
11484,190000,1598,110,7.0,245000,22,0,0,0,1,0,1,0,0,0,0,0,1
11485,283000,1365,90,4.9,335000,13,0,0,0,1,0,0,0,1,0,1,0,0
11486,310000,1598,110,6.5,223000,17,0,0,0,1,0,1,0,0,0,0,0,1
11487,200660,1365,90,4.9,310000,14,0,0,0,1,0,1,0,0,0,1,0,0
11488,196500,1364,90,4.7,371000,12,0,0,0,1,0,1,0,0,0,1,0,0
11489,137000,1364,90,4.1,555000,6,0,0,0,1,0,0,0,1,0,1,0,0
11490,173000,1364,90,4.1,425000,10,0,0,0,1,0,1,0,0,0,1,0,0
11491,130200,1364,90,4.8,470000,11,0,0,0,1,0,1,0,0,0,1,0,0
11492,67000,1598,132,6.3,665000,5,0,0,0,1,0,1,0,0,0,0,0,1
11493,6001,1798,98,3.5,889500,3,0,0,0,1,0,0,1,0,0,0,1,0
11494,312000,1364,90,4.9,242500,15,0,0,0,1,0,1,0,0,0,1,0,0
11495,41000,1598,132,6.3,610000,9,0,0,0,1,0,1,0,0,1,0,0,0
11496,163000,1365,90,4.9,345000,14,0,0,0,1,0,1,0,0,0,1,0,0
11497,6001,1490,125,5.8,780000,1,0,0,0,1,0,0,1,0,1,0,0,0
11498,20000,1598,132,5.5,800000,3,0,0,0,1,0,0,1,0,1,0,0,0
11499,310000,1332,86,6.9,235000,23,0,0,0,1,0,1,0,0,0,0,0,1
11500,211780,1364,90,4.1,430000,9,0,0,0,1,0,0,0,1,0,1,0,0
11501,283000,1364,90,4.9,240000,16,0,0,0,1,0,1,0,0,0,1,0,0
11502,220000,1598,110,7.0,320000,16,0,0,0,1,0,1,0,0,0,0,0,1
11503,139500,1364,90,4.1,557500,7,0,0,0,1,0,0,0,1,0,1,0,0
11504,227000,1598,110,6.5,348500,17,0,0,0,1,0,1,0,0,0,0,0,1
11505,305000,1364,90,4.9,265000,17,0,0,0,1,0,0,0,1,0,1,0,0
11506,114000,1798,98,3.5,720000,4,0,0,0,1,0,0,1,0,0,0,1,0
11507,157000,1364,90,4.1,469750,8,0,0,0,1,0,0,0,1,0,1,0,0
11508,132200,1598,110,6.5,395000,17,0,0,0,1,0,1,0,0,0,0,0,1
11509,52000,1364,90,4.1,637000,7,0,0,0,1,0,0,0,1,0,1,0,0
11510,49700,1364,90,4.1,553000,9,0,0,0,1,0,1,0,0,0,1,0,0
11511,176000,1598,110,7.0,300000,21,0,0,0,1,0,1,0,0,0,0,0,1
11512,170000,1598,110,7.0,315000,18,0,0,0,1,0,1,0,0,0,0,0,1
11513,82000,1798,98,3.5,717000,4,0,0,0,1,0,0,1,0,0,0,1,0
11514,240000,1598,110,7.8,275000,21,0,0,0,1,0,0,1,0,0,0,0,1
11515,176000,1365,90,4.9,359500,14,0,0,0,1,0,1,0,0,0,1,0,0
11516,240000,1364,90,4.9,262500,16,0,0,0,1,0,0,0,1,0,1,0,0
11517,114000,1364,90,4.1,535000,7,0,0,0,1,0,1,0,0,0,1,0,0
11518,109000,1364,90,4.8,500000,11,0,0,0,1,0,1,0,0,0,1,0,0
11519,163000,1598,124,7.0,435000,13,0,0,0,1,0,1,0,0,0,0,0,1
11520,148000,1364,90,4.1,585000,5,0,0,0,1,0,0,0,1,0,1,0,0
11521,355000,1398,97,6.8,223000,23,0,0,0,1,0,1,0,0,1,0,0,0
11522,238000,1364,90,4.1,415000,9,0,0,0,1,0,1,0,0,0,1,0,0
11523,247000,1365,90,4.9,323500,14,0,0,0,1,0,1,0,0,0,1,0,0
11524,168000,1598,110,7.0,245000,18,0,0,0,1,0,1,0,0,0,0,0,1
11525,189000,1364,90,4.1,466500,8,0,0,0,1,0,0,0,1,0,1,0,0
11526,135000,1364,90,4.7,440000,12,0,0,0,1,0,1,0,0,0,1,0,0
11527,177000,1364,90,4.8,375000,12,0,0,0,1,0,0,0,1,0,1,0,0
11528,129200,1364,90,4.1,512000,8,0,0,0,1,0,0,0,1,0,1,0,0
11529,228000,1364,90,4.9,278500,15,0,0,0,1,0,1,0,0,0,1,0,0
11530,62000,1364,90,4.8,460000,11,0,0,0,1,0,0,0,1,0,1,0,0
11531,147000,1598,110,6.5,370500,17,0,0,0,1,0,1,0,0,0,0,0,1
11532,157000,1364,90,4.9,320000,17,0,0,0,1,0,0,0,1,0,1,0,0
11533,340000,1364,90,4.8,327000,12,0,0,0,1,0,1,0,0,0,1,0,0
11534,300000,1364,90,4.8,315000,12,0,0,0,1,0,0,0,1,0,1,0,0
11535,179000,1598,132,6.1,515000,6,0,0,0,1,0,0,1,0,0,0,0,1
11536,203500,1598,110,7.8,375000,18,0,0,0,1,0,0,1,0,0,0,0,1
11537,244000,1364,90,4.9,310000,16,0,0,0,1,0,1,0,0,0,1,0,0
11538,102000,1329,99,5.8,430000,7,0,0,0,1,0,1,0,0,0,0,0,1
11539,250000,1364,90,4.1,415000,10,0,0,0,1,0,0,0,1,0,1,0,0
11540,31000,1364,90,4.1,670000,7,0,0,0,1,0,0,0,1,0,1,0,0
11541,77000,1364,90,4.1,605000,7,0,0,0,1,0,1,0,0,0,1,0,0
11542,410000,1598,110,7.0,199999,24,0,0,0,1,0,1,0,0,0,0,0,1
11543,60000,1329,99,5.8,550000,7,0,0,0,1,0,1,0,0,1,0,0,0
11544,29000,1598,132,6.1,595000,6,0,0,0,1,0,0,1,0,1,0,0,0
11545,186150,1364,90,4.8,290000,17,0,0,0,1,0,1,0,0,0,1,0,0
11546,150000,1364,90,4.1,465000,9,0,0,0,1,0,1,0,0,0,1,0,0
11547,167000,1598,132,6.1,520000,8,0,0,0,1,0,0,1,0,0,0,0,1
11548,193000,1364,90,4.1,463000,7,0,0,0,1,0,0,0,1,0,1,0,0
11549,285000,1598,110,7.8,220000,24,0,0,0,1,0,0,1,0,0,0,0,1
11550,122750,1329,99,5.8,425000,8,0,0,0,1,0,1,0,0,1,0,0,0
11551,126000,1798,98,3.5,705000,4,0,0,0,1,0,0,1,0,0,0,1,0
11552,80000,1364,90,4.1,600000,6,0,0,0,1,0,0,0,1,0,1,0,0
11553,162000,1364,90,4.7,376500,11,0,0,0,1,0,1,0,0,0,1,0,0
11554,16000,1490,125,5.8,763000,2,0,0,0,1,0,0,1,0,1,0,0,0
11555,250000,1598,110,6.5,280000,18,0,0,0,1,0,1,0,0,0,0,0,1
11556,42500,1598,132,5.5,765000,4,0,0,0,1,0,0,1,0,0,0,0,1
11557,100900,1598,110,7.0,280000,19,0,0,0,1,0,0,1,0,0,0,0,1
11558,319500,1332,86,6.9,148000,24,0,0,0,1,0,1,0,0,0,0,0,1
11559,265000,1364,90,4.9,217500,16,0,0,0,1,0,1,0,0,0,1,0,0
11560,237600,1364,90,4.9,362500,14,0,0,0,1,0,0,0,1,0,1,0,0
11561,142000,1364,90,4.7,435000,12,0,0,0,1,0,1,0,0,0,1,0,0
11562,379000,1598,110,6.5,245000,19,0,0,0,1,0,1,0,0,0,0,0,1
11563,192000,1364,90,4.8,273000,17,0,0,0,1,0,1,0,0,0,1,0,0
11564,179950,1364,90,4.8,390000,12,0,0,0,1,0,0,0,1,0,1,0,0
11565,79000,1329,99,5.8,487500,7,0,0,0,1,0,1,0,0,1,0,0,0
11566,364000,1332,86,6.9,154000,24,0,0,0,1,0,1,0,0,0,0,0,1
11567,222000,1364,90,4.9,250000,17,0,0,0,1,0,0,0,1,0,1,0,0
11568,180000,1364,90,4.1,458000,9,0,0,0,1,0,1,0,0,0,1,0,0
11569,197500,1364,90,4.8,380000,13,0,0,0,1,0,0,0,1,0,1,0,0
11570,242000,1364,90,4.9,265000,16,0,0,0,1,0,1,0,0,0,1,0,0
11571,167520,1598,110,7.0,251000,17,0,0,0,1,0,1,0,0,0,0,0,1
11572,128300,1364,90,4.1,522750,6,0,0,0,1,0,0,0,1,0,1,0,0
11573,115000,1598,124,7.0,400000,12,0,0,0,1,0,1,0,0,0,0,0,1
11574,230600,1598,110,7.8,298000,18,0,0,0,1,0,0,1,0,0,0,0,1
11575,52203,1798,98,3.5,600000,3,0,0,0,1,0,0,1,0,0,0,1,0
11576,181000,1598,124,6.9,355000,16,0,0,0,1,0,1,0,0,0,0,0,1
11577,209000,1364,90,4.9,350000,15,0,0,0,1,0,0,0,1,0,1,0,0
11578,56000,1598,132,6.3,607000,5,0,0,0,1,0,1,0,0,0,0,0,1
11579,94550,1798,98,3.5,716500,3,0,0,0,1,0,0,1,0,0,0,1,0
11580,204000,1598,132,6.3,510000,7,0,0,0,1,0,1,0,0,0,0,0,1
11581,113000,1364,90,4.1,565000,9,0,0,0,1,0,0,0,1,0,1,0,0
11582,300000,1598,110,7.0,279000,17,0,0,0,1,0,1,0,0,1,0,0,0
11583,40000,1598,132,6.3,599950,5,0,0,0,1,0,1,0,0,1,0,0,0
11584,82000,1329,99,5.8,512000,7,0,0,0,1,0,1,0,0,1,0,0,0
11585,104000,1598,132,6.3,565000,6,0,0,0,1,0,1,0,0,0,0,0,1
11586,234000,1598,124,6.7,365500,14,0,0,0,1,0,0,0,1,1,0,0,0
11587,191300,1364,90,4.9,345000,14,0,0,0,1,0,0,0,1,0,1,0,0
11588,156000,1364,90,4.8,422750,11,0,0,0,1,0,1,0,0,0,1,0,0
11589,27000,1598,132,6.3,650000,5,0,0,0,1,0,1,0,0,1,0,0,0
11590,161500,1598,251,6.9,457000,12,0,0,0,1,0,1,0,0,0,0,0,1
11591,234000,1365,90,4.9,270000,14,0,0,0,1,0,1,0,0,0,1,0,0
11592,147000,1598,124,6.9,355000,16,0,0,0,1,0,1,0,0,0,0,0,1
11593,351000,1598,110,7.0,190000,22,0,0,0,1,0,1,0,0,0,0,0,1
11594,275000,1598,124,6.9,317000,15,0,0,0,1,0,1,0,0,0,0,0,1
11595,102000,1364,90,4.1,529000,7,0,0,0,1,0,1,0,0,0,1,0,0
11596,153000,1998,126,5.6,360000,8,0,0,0,1,0,1,0,0,0,1,0,0
11597,180000,1364,90,4.7,368000,12,0,0,0,1,0,1,0,0,0,1,0,0
11598,207000,1365,90,4.9,300000,14,0,0,0,1,0,1,0,0,0,1,0,0
11599,21000,1798,98,3.5,815750,3,0,0,0,1,0,0,1,0,0,0,1,0
11600,250000,1598,110,6.5,320000,16,0,0,0,1,0,1,0,0,0,0,0,1
11601,159000,1598,132,6.1,505000,9,0,0,0,1,0,0,1,0,0,0,0,1
11602,138000,1332,86,6.9,230000,24,0,0,0,1,0,1,0,0,0,0,0,1
11603,106500,1598,132,6.1,610000,8,0,0,0,1,0,0,1,0,0,0,0,1
11604,169000,1364,90,4.8,438000,11,0,0,0,1,0,0,0,1,0,1,0,0
11605,228000,1398,97,6.8,223000,19,0,0,0,1,0,1,0,0,0,0,0,1
11606,200000,1364,90,4.9,305000,15,0,0,0,1,0,1,0,0,0,1,0,0
11607,230000,1364,90,4.9,280000,16,0,0,0,1,0,1,0,0,0,1,0,0
11608,143000,1364,90,4.8,430000,12,0,0,0,1,0,1,0,0,0,1,0,0
11609,350000,1598,110,6.5,185000,19,0,0,0,1,0,1,0,0,0,0,0,1
11610,120000,1364,90,4.7,385000,12,0,0,0,1,0,1,0,0,0,1,0,0
11611,305000,1364,90,4.7,345750,12,0,0,0,1,0,1,0,0,0,1,0,0
11612,220000,1364,90,4.1,527500,6,0,0,0,1,0,0,0,1,0,1,0,0
11613,169500,1364,90,4.1,550000,6,0,0,0,1,0,0,0,1,0,1,0,0
11614,290000,1364,90,4.8,315000,11,0,0,0,1,0,0,0,1,0,1,0,0
11615,254000,1365,90,4.9,369000,13,0,0,0,1,0,0,0,1,0,1,0,0
11616,174400,1598,110,6.7,315000,19,0,0,0,1,0,1,0,0,0,0,0,1
11617,152000,1364,90,4.9,355000,16,0,0,0,1,0,1,0,0,0,1,0,0
11618,280000,1364,90,4.9,300000,14,0,0,0,1,0,1,0,0,0,1,0,0
11619,195000,1598,110,6.5,300000,16,0,0,0,1,0,1,0,0,0,0,0,1
11620,142000,1364,90,4.8,490000,13,0,0,0,1,0,0,0,1,0,1,0,0
11621,80000,1329,99,5.8,500000,7,0,0,0,1,0,1,0,0,1,0,0,0
11622,221000,1598,124,7.0,385000,13,0,0,0,1,0,1,0,0,0,0,0,1
11623,175000,1598,124,7.1,401000,12,0,0,0,1,0,0,1,0,1,0,0,0
11624,67578,1598,132,5.5,679000,4,0,0,0,1,0,0,1,0,1,0,0,0
11625,101000,1598,132,6.1,570500,9,0,0,0,1,0,0,1,0,0,0,0,1
11626,240000,1598,110,7.0,271000,22,0,0,0,1,0,1,0,0,0,0,0,1
11627,295000,1364,90,4.8,272000,17,0,0,0,1,0,1,0,0,0,1,0,0
11628,28000,1364,90,4.1,705000,6,0,0,0,1,0,0,0,1,0,1,0,0
11629,38500,1598,132,6.1,687000,6,0,0,0,1,0,0,1,0,0,0,0,1
11630,35000,1598,132,5.5,691250,3,0,0,0,1,0,0,1,0,1,0,0,0
11631,287000,1598,124,6.9,320000,15,0,0,0,1,0,1,0,0,0,0,0,1
11632,204000,1329,99,5.8,405000,7,0,0,0,1,0,1,0,0,1,0,0,0
11633,467000,1598,110,6.5,250000,19,0,0,0,1,0,1,0,0,0,0,0,1
11634,185000,1364,90,4.8,440000,10,0,0,0,1,0,0,0,1,0,1,0,0
11635,400000,1598,110,7.1,189900,26,0,0,0,1,0,1,0,0,0,0,0,1
11636,218000,1598,110,7.0,255000,18,0,0,0,1,0,1,0,0,0,0,0,1
11637,24000,1598,132,6.3,678500,5,0,0,0,1,0,1,0,0,0,0,0,1
11638,265000,1364,90,4.8,230000,17,0,0,0,1,0,1,0,0,0,1,0,0
11639,6001,1490,125,5.8,820000,1,0,0,0,1,0,0,1,0,1,0,0,0
11640,29000,1598,132,6.3,607500,5,0,0,0,1,0,1,0,0,0,0,0,1
11641,377000,1598,110,6.5,250000,19,0,0,0,1,0,1,0,0,0,0,0,1
11642,89000,1798,98,3.5,679750,4,0,0,0,1,0,0,1,0,0,0,1,0
11643,37685,1490,125,5.8,732750,3,0,0,0,1,0,0,1,0,1,0,0,0
11644,63,1490,125,5.8,805000,1,0,0,0,1,0,0,1,0,1,0,0,0
11645,222000,1332,86,6.9,175500,24,0,0,0,1,0,1,0,0,1,0,0,0
11646,18000,1490,125,5.8,795000,2,0,0,0,1,0,0,1,0,1,0,0,0
11647,212000,1598,110,7.0,279000,17,0,0,0,1,0,1,0,0,0,0,0,1
11648,225000,1364,90,4.9,348000,15,0,0,0,1,0,1,0,0,0,1,0,0
11649,145000,1364,90,4.1,560000,6,0,0,0,1,0,0,0,1,0,1,0,0
11650,57400,1329,99,5.8,510000,8,0,0,0,1,0,1,0,0,0,0,0,1
11651,245500,1598,110,7.0,300000,19,0,0,0,1,0,1,0,0,1,0,0,0
11652,44000,1329,99,5.8,500000,5,0,0,0,1,0,1,0,0,1,0,0,0
11653,52000,1598,132,5.8,689500,4,0,0,0,1,0,1,0,0,0,0,0,1
11654,75498,1364,90,4.1,622000,5,0,0,0,1,0,0,0,1,0,1,0,0
11655,39000,1598,132,6.3,630000,6,0,0,0,1,0,1,0,0,1,0,0,0
11656,90000,1364,90,4.1,595000,7,0,0,0,1,0,1,0,0,0,1,0,0
11657,134000,1364,90,4.1,490000,9,0,0,0,1,0,1,0,0,0,1,0,0
11658,304000,1364,90,4.8,250000,17,0,0,0,1,0,1,0,0,0,1,0,0
11659,190000,1329,99,5.9,359500,10,0,0,0,1,0,1,0,0,0,0,0,1
11660,176000,1364,90,4.9,337000,16,0,0,0,1,0,1,0,0,0,1,0,0
11661,50000,1598,132,5.5,685000,4,0,0,0,1,0,0,1,0,1,0,0,0
11662,147000,1364,90,4.1,495000,6,0,0,0,1,0,1,0,0,0,1,0,0
11663,27000,1798,98,3.5,850000,1,0,0,0,1,0,0,1,0,0,0,1,0
11664,112000,1364,90,4.8,460000,11,0,0,0,1,0,0,0,1,0,1,0,0
11665,192000,1364,90,4.9,245000,16,0,0,0,1,0,0,0,1,0,1,0,0
11666,241000,1598,110,7.0,305000,18,0,0,0,1,0,1,0,0,0,0,0,1
11667,235000,1598,110,7.5,310000,18,0,0,0,1,0,0,1,0,0,0,0,1
11668,396000,1598,110,7.1,188000,26,0,0,0,1,0,1,0,0,0,0,0,1
11669,57000,1598,132,6.3,638000,5,0,0,0,1,0,1,0,0,1,0,0,0
11670,296000,1598,110,6.5,265000,19,0,0,0,1,0,1,0,0,0,0,0,1
11671,76000,1329,99,5.8,465000,6,0,0,0,1,0,1,0,0,0,0,0,1
11672,196000,1598,124,7.1,363000,13,0,0,0,1,0,0,1,0,0,0,0,1
11673,160000,1598,124,6.7,380000,14,0,0,0,1,0,0,0,1,0,0,0,1
11674,1803,1490,125,5.8,779000,2,0,0,0,1,0,0,1,0,1,0,0,0
11675,210000,1598,110,7.0,185000,22,0,0,0,1,0,1,0,0,0,0,0,1
11676,30000,1598,132,5.5,705000,4,0,0,0,1,0,0,1,0,1,0,0,0
11677,1001,1798,98,3.5,949500,1,0,0,0,1,0,0,1,0,0,0,1,0
11678,84575,1329,99,5.8,425000,8,0,0,0,1,0,1,0,0,1,0,0,0
11679,123000,1598,132,6.1,495000,7,0,0,0,1,0,0,1,0,0,0,0,1
11680,245500,1364,90,4.9,272500,16,0,0,0,1,0,1,0,0,0,1,0,0
11681,999999,1490,125,5.8,735000,2,0,0,0,1,0,0,1,0,1,0,0,0
11682,228000,1329,99,5.9,315000,12,0,0,0,1,0,1,0,0,1,0,0,0
11683,124000,1598,124,7.1,432000,11,0,0,0,1,0,0,1,0,0,0,0,1
11684,20000,1490,125,5.8,741000,2,0,0,0,1,0,0,1,0,1,0,0,0
11685,195000,1364,90,4.8,395000,11,0,0,0,1,0,0,0,1,0,1,0,0
11686,195000,1364,90,4.7,375000,11,0,0,0,1,0,1,0,0,0,1,0,0
11687,219000,1598,110,7.0,350000,18,0,0,0,1,0,1,0,0,0,0,0,1
11688,332750,1598,110,7.0,188000,24,0,0,0,1,0,1,0,0,0,0,0,1
11689,74000,1798,98,3.5,685750,4,0,0,0,1,0,0,1,0,0,0,1,0
11690,209000,1598,110,7.1,210000,25,0,0,0,1,0,1,0,0,0,0,0,1
11691,215000,1364,90,4.1,475000,8,0,0,0,1,0,0,0,1,0,1,0,0
11692,206000,1329,99,5.8,415000,9,0,0,0,1,0,1,0,0,0,0,0,1
11693,220000,1364,90,4.9,275000,17,0,0,0,1,0,0,0,1,0,1,0,0
11694,154500,1364,90,4.8,425000,11,0,0,0,1,0,0,0,1,0,1,0,0
11695,119501,1329,99,5.8,459900,7,0,0,0,1,0,1,0,0,0,0,0,1
11696,162000,1364,90,4.1,510000,7,0,0,0,1,0,0,0,1,0,1,0,0
11697,21000,1598,132,5.5,690000,3,0,0,0,1,0,0,1,0,1,0,0,0
11698,265000,1364,90,4.8,350000,12,0,0,0,1,0,0,0,1,0,1,0,0
11699,115000,1329,99,5.8,445000,8,0,0,0,1,0,1,0,0,0,0,0,1
11700,166000,1598,110,6.5,307000,17,0,0,0,1,0,1,0,0,0,0,0,1
11701,17500,1598,132,5.5,815000,3,0,0,0,1,0,0,1,0,1,0,0,0
11702,47000,1329,99,5.8,500000,8,0,0,0,1,0,1,0,0,0,0,0,1
11703,175000,1598,110,7.0,300000,21,0,0,0,1,0,1,0,0,0,0,0,1
11704,237000,1598,110,7.0,305000,18,0,0,0,1,0,1,0,0,0,0,0,1
11705,240000,1598,110,7.5,345000,17,0,0,0,1,0,0,1,0,0,0,0,1
11706,81095,1364,90,4.1,573750,7,0,0,0,1,0,0,0,1,0,1,0,0
11707,34000,1598,132,5.5,750000,3,0,0,0,1,0,0,1,0,1,0,0,0
11708,137000,1364,90,4.1,588500,5,0,0,0,1,0,0,0,1,0,1,0,0
11709,177000,1364,90,4.9,391800,14,0,0,0,1,0,1,0,0,0,1,0,0
11710,305000,1598,110,7.8,263500,18,0,0,0,1,0,0,1,0,0,0,0,1
11711,186000,1365,90,4.9,345000,13,0,0,0,1,0,1,0,0,0,1,0,0
11712,196700,1598,124,6.7,360000,15,0,0,0,1,0,0,0,1,0,0,0,1
11713,194000,1364,90,4.9,295000,14,0,0,0,1,0,1,0,0,0,1,0,0
11714,176000,1598,110,6.5,275000,17,0,0,0,1,0,1,0,0,0,0,0,1
11715,59500,1364,90,4.1,510000,9,0,0,0,1,0,1,0,0,0,1,0,0
11716,272000,1598,110,7.0,220000,23,0,0,0,1,0,1,0,0,0,0,0,1
11717,69000,1598,132,6.1,680000,5,0,0,0,1,0,0,1,0,0,0,0,1
11718,116000,1364,90,4.1,510000,8,0,0,0,1,0,1,0,0,0,1,0,0
11719,102500,1329,99,5.8,498000,6,0,0,0,1,0,1,0,0,0,0,0,1
11720,242000,1364,90,4.9,275000,15,0,0,0,1,0,1,0,0,0,1,0,0
11721,178500,1364,90,4.8,398500,11,0,0,0,1,0,0,0,1,0,1,0,0
11722,133000,1364,90,4.9,355000,15,0,0,0,1,0,1,0,0,0,1,0,0
11723,193000,1364,90,4.1,407000,8,0,0,0,1,0,0,0,1,0,1,0,0
11724,220000,1598,124,7.1,365000,12,0,0,0,1,0,0,1,0,0,0,0,1
11725,152000,1364,90,4.1,510000,8,0,0,0,1,0,0,0,1,0,1,0,0
11726,170000,1364,90,4.1,529950,5,0,0,0,1,0,0,0,1,0,1,0,0
11727,169950,1598,124,6.7,329950,13,0,0,0,1,0,0,0,1,0,0,0,1
11728,51000,1598,132,5.5,750000,4,0,0,0,1,0,0,1,0,0,0,0,1
11729,271000,1598,110,7.0,191000,24,0,0,0,1,0,1,0,0,0,0,0,1
11730,57000,1329,99,5.8,510000,6,0,0,0,1,0,1,0,0,1,0,0,0
11731,175000,1598,110,7.0,255000,21,0,0,0,1,0,1,0,0,0,0,0,1
11732,174200,1364,90,4.1,490000,9,0,0,0,1,0,0,0,1,0,1,0,0
11733,309000,1598,110,7.0,250000,19,0,0,0,1,0,1,0,0,0,0,0,1
11734,132000,1598,132,6.3,582000,7,0,0,0,1,0,1,0,0,0,0,0,1
11735,12000,1598,132,5.5,767500,3,0,0,0,1,0,0,1,0,1,0,0,0
